"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
261,572008,"Owings, Chris",261,100,0.107,0.036,0.188,0.143,0.204,0.238,0.145,6,56,77.7,7.5,2226,89.4,89.56,43,112,149,0.19999999999998863,6.48,105,152,111,148,304,323,288,"6.18","-6.18",,,68,33,4,2,0,0,24,35.3,10,14.7,2.14828,0.75517,0.41123,-0.15623,"89.6",117,15.151515151515152,3.0303030303030303,1.4705882352941175,5.88,0.16,0.23,2.24,0.254,1,"-2.367816092",0.286,0.199,"2.367816092",-0.038,-0.03199999999999997,-0.056,-0.034,38.4,"38.2",,,,,,
260,606993,"Hager, Jake",260,100,0.24,0.04,0.364,0.28,0.291,0.247,0.165,12,50,75.4,12.8,2243,88.9,88.76,36,122,138,-0.10000000000000853,6.32,106,153,117,147,299,319,286,"1.566","-1.566",,,59,34,10,2,0,0,17,28.8,8,13.6,2.35038,0.59305,0.41419,-0.06896,"89.3",139,17.647058823529413,5.88235294117647,3.389830508474576,5.69,-0.49,0.19,2.16,0.345,2,"-0.602307692",0.28,0.24,"0.602307692",0.075,0.06499999999999995,0.04,0.044,29.5,"35.9",,,,,,
258,608671,"Jankowski, Travis",258,100,0.164,0,0.2,0.164,0.222,0.259,0.198,9,55,78.2,-3.8,2249,89,88.99,14,101,157,0,6.32,105,146,95,146,282,312,301,"5.498","-5.498",,,64,45,9,0,0,0,10,15.6,8,12.5,2.3081,0.61556,0.42459,-0.28451,"90.1",83,22.22222222222222,0,0,5.7,-1.12,-0.13,2.31,0.281,0,"-2.131007752",0.31,0.23,"2.131007752",-0.034,-0.02899999999999997,-0.066,-0.037,13.9,"35.9",,,,,,
257,670242,"Wallner, Matt",257,100,0.228,0.158,0.367,0.386,0.311,0.245,0.175,13,57,87.5,12.9,2239,88.6,88.67,43,113,144,0.10000000000000853,6.32,116,166,129,153,297,324,295,"0.327","-0.327",,,64,32,8,3,0,2,25,39.1,5,7.8,2.24412,0.70451,0.37203,-0.04953,"92.6",114,53.125,9.375,4.6875,5.79,-1.05,-0.03,2.4,0.313,3,"-0.127237354",0.266,0.265,"0.127237354",0.053,0.046999999999999986,0.121,0.066,38.1,"37.6",,,,,,
256,641856,"McKinney, Billy",256,100,0.096,0.077,0.111,0.173,0.144,0.2,0.155,5,52,82.6,15.2,2119,86.4,86.32,30,108,148,-0.10000000000000853,6.28,118,168,117,152,288,320,301,"7.729","-7.729",,,56,37,3,1,0,1,16,28.6,3,5.4,2.6243,0.55988,0.3466,-0.19691,"90.5",137,21.62162162162162,5.405405405405405,3.571428571428571,5.85,-1.17,-0.2,2.23,0.143,2,"-3.019140625",0.2,0.245,"3.019140625",-0.059,-0.05700000000000002,-0.072,-0.056,27.8,"40.6",,,,,,
255,608686,"Mayfield, Jack",255,100,0.186,0.086,0.231,0.271,0.224,0.221,0.187,13,70,84.5,13.5,2235,88.2,88.08,31,123,132,-0.10000000000000853,6.34,104,151,110,146,302,322,293,"4.728","-4.728",,,74,53,10,1,1,1,17,23,3,4.1,2.45792,0.53157,0.26158,-0.13344,"90.1",144,24.528301886792452,1.8867924528301887,1.3513513513513513,5.89,-0.36,0.11,2.29,0.23,1,"-1.854117647",0.231,0.257,"1.854117647",-0.001,-0.0010000000000000009,0.014,0.003,25.2,"40.9",,,,,,
252,676950,"MacKinnon, David",252,100,0.14,0,0.206,0.14,0.181,0.259,0.208,7,50,85,8.1,2253,88.7,88.54,27,112,140,-0.20000000000000284,6.26,108,153,118,147,305,323,292,"4.703","-4.703",,,57,34,7,0,0,0,17,29.8,6,10.5,2.22548,0.72713,0.30745,-0.30187,"89.9",148,20.588235294117645,2.941176470588235,1.7543859649122806,5.98,-0.09,0.13,2.38,0.228,1,"-1.866269841",0.289,0.28,"1.866269841",-0.068,-0.06099999999999997,-0.14,-0.078,24.1,"43.0",,,,,,
251,683021,"Stefanic, Michael",251,100,0.197,0.033,0.245,0.23,0.239,0.266,0.217,12,61,83.5,4.9,2353,89,88.83,20,104,147,-0.20000000000000284,6.24,109,153,115,147,307,316,288,"4.339","-4.339",,,69,50,10,2,0,0,12,17.4,5,7.2,2.25996,0.66685,0.25317,-0.05108,"90.1",122,22,2,1.4492753623188406,5.95,-0.19,0.04,2.28,0.279,1,"-1.728685259",0.297,0.279,"1.728685259",-0.02,-0.01799999999999996,-0.049,-0.027,19.2,"41.0",,,,,,
244,621532,"Bemboom, Anthony",244,100,0.115,0.096,0.147,0.212,0.196,0.246,0.182,6,52,86.9,7.1,2238,89.1,89.15,26,107,137,0,6.41,114,158,117,149,291,319,296,"4.783","-4.783",,,59,36,3,2,0,1,17,28.8,6,10.2,2.24307,0.68598,0.40053,-0.29848,"91.1",131,37.142857142857146,5.714285714285714,3.389830508474576,5.94,-0.79,-0.21,2.4,0.207,2,"-1.960245902",0.269,0.266,"1.960245902",-0.067,-0.06200000000000003,-0.054,-0.05,24.3,"39.5",,,,,,
242,668843,"Capel, Conner",242,100,0.308,0.212,0.317,0.519,0.371,0.336,0.282,16,52,87.6,7.9,2289,89.6,89.71,27,109,133,0.10000000000000853,6.4,115,153,112,151,292,323,304,"-2.47","2.47",,,59,44,12,0,1,3,10,16.9,5,8.5,2.23868,0.65768,0.43421,-0.33355,"91.2",175,31.818181818181817,6.8181818181818175,5.084745762711865,5.68,-1.59,-0.2,2.32,0.356,3,"1.020661157",0.335,0.434,"-1.020661157",0.026,0.020999999999999963,0.085,0.035,24.8,"35.2",,,,,,
241,501571,"Lagares, Juan",241,100,0.183,0.067,0.244,0.25,0.203,0.242,0.216,11,60,88.4,14.4,2215,88.4,88.59,35,127,114,0.19999999999998863,6.44,106,152,114,147,308,323,289,"6.755","-6.755",,,62,45,8,2,1,0,15,24.2,2,3.2,2.3278,0.63767,0.26494,-0.05996,"91.9",156,40,2.2222222222222223,1.6129032258064515,5.62,-0.83,0.24,2.26,0.21,1,"-2.802904564",0.241,0.305,"2.802904564",-0.033,-0.031,-0.055,-0.039,27.6,"33.9",,,,,,
237,660829,"Park, Hoy",237,100,0.216,0.157,0.25,0.373,0.282,0.269,0.208,11,51,81.8,4.1,2170,87,87.08,20,92,145,0.09999999999999432,6.29,116,152,112,156,289,314,298,"1.466","-1.466",,,60,40,7,2,0,2,15,25,4,6.7,2.50624,0.57364,0.27013,-0.17303,"90.4",137,25,10,6.666666666666667,5.83,-1.58,-0.2,2.46,0.276,4,"-0.618565401",0.27,0.344,"0.618565401",0.008,0.006000000000000005,0.029,0.013,21.7,"39.6",,,,,,
233,641432,"Calhoun, Willie",233,100,0.135,0.115,0.14,0.25,0.249,0.309,0.215,7,52,89.4,14.2,2195,88.3,88.2,12,86,147,-0.09999999999999432,6.26,115,157,122,153,293,323,301,"2.171","-2.171",,,62,44,3,3,0,1,8,12.9,9,14.5,2.41489,0.55356,0.36297,-0.35188,"92.3",144,38.63636363636363,2.272727272727273,1.6129032258064515,5.84,-1.3,-0.34,2.18,0.274,1,"-0.931759657",0.343,0.327,"0.931759657",-0.08,-0.069,-0.077,-0.06,14,"38.7",,,,,,
231,672356,"Arias, Gabriel",231,100,0.191,0.128,0.267,0.319,0.294,0.29,0.197,9,47,85.1,-2.2,2277,87.9,87.89,35,97,134,0,6.3,105,151,118,145,294,314,279,"-0.452","0.452",,,57,32,6,1,1,1,16,28.1,8,14,2.34043,0.65494,0.24515,-0.19234,"91.3",122,34.375,6.25,3.508771929824561,5.81,-0.59,0.19,2.21,0.321,2,"0.195670996",0.326,0.296,"-0.195670996",-0.006,-0.0050000000000000044,0.023,0.004,36.1,"37.3",,,,,,
229,457708,"Upton, Justin",229,100,0.125,0.083,0.208,0.208,0.231,0.249,0.157,6,48,88.5,26.5,2202,88.8,88.58,39,104,125,-0.20000000000000284,6.19,111,152,120,146,297,317,291,"3.453","-3.453",,,57,25,4,1,0,1,23,40.4,6,10.5,2.29694,0.63158,0.39253,-0.12651,"91.0",137,33.33333333333333,4.166666666666666,1.7543859649122806,5.59,-0.17,0.14,2.3,0.263,1,"-1.507860262",0.293,0.218,"1.507860262",-0.032,-0.02999999999999997,-0.01,-0.018,37.5,"34.0",,,,,,
229,666181,"Benson, Will",229,100,0.182,0.018,0.278,0.2,0.212,0.224,0.181,10,55,83.1,8.8,2243,89,88.85,30,98,131,-0.20000000000000284,6.19,112,154,116,150,287,319,296,"4.728","-4.728",,,61,37,9,1,0,0,19,31.1,3,4.9,2.29376,0.62096,0.43075,-0.3618,"91.3",131,27.027027027027028,0,0,5.81,-1.76,-0.06,2.34,0.25,0,"-2.064628821",0.249,0.228,"2.064628821",0.001,0.0010000000000000009,-0.028,-0.012,30.6,"37.9",,,,,,
228,670351,"Rojas, Jose",228,100,0.125,0.036,0.189,0.161,0.134,0.182,0.167,7,56,84.8,27.9,2180,88.7,88.77,34,131,97,0.09999999999999432,6.4,117,166,115,152,297,321,302,"9.478","-9.478",,,57,37,5,2,0,0,19,33.3,0,0,2.22096,0.72636,0.32877,-0.35649,"90.6",150,33.33333333333333,2.7777777777777777,1.7543859649122806,5.88,-1.46,-0.12,2.5,0.14,1,"-4.157017544",0.182,0.231,"4.157017544",-0.042,-0.04199999999999998,-0.07,-0.048,26,"42.1",,,,,,
223,670869,"Soto, Livan",223,100,0.4,0.182,0.5,0.582,0.424,0.281,0.279,22,55,81.7,17.4,2237,88.1,88.15,19,113,110,0,6.36,112,146,106,152,292,317,301,"-4.231","4.231",,,59,44,15,5,1,1,13,22,2,3.4,2.35762,0.63541,0.24914,-0.20644,"89.4",155,16.27906976744186,0,0,5.8,-0.53,-0.17,2.41,0.414,0,"1.897309417",0.301,0.332,"-1.897309417",0.121,0.11299999999999999,0.25,0.143,16.8,"35.9",,,,,,
221,657136,"Wong, Connor",221,100,0.188,0.125,0.25,0.313,0.263,0.277,0.18,9,48,88.6,3.6,2233,89.9,89.84,33,108,113,-0.10000000000000853,6.32,106,151,114,146,290,315,289,"1.508","-1.508",,,56,34,5,3,0,1,16,28.6,5,8.9,2.12005,0.73968,0.52131,0.08348,"91.3",135,32.35294117647059,11.76470588235294,7.142857142857142,5.81,-0.81,0.21,2.16,0.273,4,"-0.682352941",0.266,0.362,"0.682352941",0.008,0.007000000000000006,-0.049,-0.014,30.6,"40.4",,,,,,
220,676628,"Contreras, Mark",220,100,0.121,0.172,0.114,0.293,0.189,0.304,0.204,7,58,94.9,13.9,2223,88.2,88.01,45,138,82,-0.20000000000000284,6.19,115,151,112,151,288,319,293,"6.263","-6.263",,,61,38,3,1,0,3,21,34.4,1,1.6,2.367,0.71005,0.27429,-0.02151,"92.3",144,57.89473684210527,31.57894736842105,19.672131147540984,5.7,-1.33,-0.1,2.4,0.148,12,"-2.846818182",0.24,0.424,"2.846818182",-0.083,-0.092,-0.131,-0.115,32.6,"34.8",,,,,,
215,609275,"Mondesi, Adalberto",215,100,0.14,0,0.233,0.14,0.166,0.211,0.166,7,50,81.3,4.1,2134,87.6,87.72,47,109,106,0.10000000000000853,6.3,106,145,98,148,296,321,301,"7.361","-7.361",,,54,30,7,0,0,0,20,37,4,7.4,2.35526,0.65136,0.26293,-0.26293,"90.6",125,26.666666666666668,3.3333333333333335,1.8518518518518516,5.82,-1.1,-0.19,2.27,0.204,1,"-3.42372093",0.228,0.231,"3.42372093",-0.026,-0.02400000000000002,-0.091,-0.045,43.1,"42.0",,,,,,
211,605113,"Ahmed, Nick",211,100,0.231,0.212,0.265,0.442,0.302,0.227,0.191,12,52,85.3,6.2,2217,89.2,89.17,27,108,103,0,6.41,102,152,116,145,302,319,294,"-0.476","0.476",,,54,37,7,2,0,3,15,27.8,2,3.7,2.28455,0.62739,0.35436,0.11834,"90.2",123,32.432432432432435,5.405405405405405,3.7037037037037033,5.83,-0.95,0.28,2.22,0.259,2,"0.225592417",0.221,0.292,"-0.225592417",0.04,0.038000000000000006,0.15,0.075,25,"37.2",,,,,,
209,641943,"Palacios, Joshua",209,100,0.213,0.043,0.313,0.255,0.225,0.221,0.208,10,47,81.3,4.9,2268,88.6,88.73,30,115,94,0.10000000000000853,6.39,111,149,109,150,285,321,300,"4.132","-4.132",,,49,32,8,2,0,0,15,30.6,1,2,2.36742,0.59057,0.30245,-0.19053,"89.6",101,31.25,0,0,5.75,-1.29,-0.04,2.2,0.245,0,"-1.977033493",0.24,0.247,"1.977033493",0.005,0.0050000000000000044,0.008,0.004,26.1,"35.3",,,,,,
208,622168,"Muñoz, Yairo",208,100,0.211,0.193,0.205,0.404,0.283,0.263,0.226,12,57,85,1.3,2276,86.3,86.15,32,123,85,-0.20000000000000284,6.27,109,154,117,149,301,314,287,"1.592","-1.592",,,60,47,7,2,0,3,10,16.7,3,5,2.7824,0.42343,0.03222,-0.12063,"91.0",127,36.17021276595745,4.25531914893617,3.3333333333333335,5.89,0.44,0.19,2.34,0.25,2,"-0.765384615",0.265,0.328,"0.765384615",-0.015,-0.015000000000000013,0.076,0.02,26,"39.7",,,,,,
205,642020,"Robinson, Chuckie",205,100,0.136,0.136,0.15,0.271,0.173,0.255,0.222,8,59,85,-0.4,2256,89.3,89.46,31,122,83,0.20000000000000284,6.35,103,149,119,145,297,316,287,"6.548","-6.548",,,60,43,4,2,0,2,17,28.3,0,0,2.23176,0.66225,0.3953,0.17916,"91.2",130,30.23255813953488,9.30232558139535,6.666666666666667,5.82,-1.21,0.21,2.33,0.136,4,"-3.194146341",0.222,0.37,"3.194146341",-0.086,-0.086,-0.099,-0.082,25.4,"39.1",,,,,,
204,592348,"Goodrum, Niko",204,100,0.116,0.047,0.25,0.163,0.146,0.205,0.173,5,43,81.9,7.6,2126,87.3,87.35,47,110,94,0.10000000000000853,6.42,113,152,121,157,291,322,297,"5.952","-5.952",,,45,20,3,2,0,0,23,51.1,2,4.4,2.41765,0.62961,0.30729,-0.30729,"89.9",128,35,5,2.2222222222222223,5.78,-1.15,-0.09,2.27,0.156,1,"-2.917647059",0.21,0.247,"2.917647059",-0.057,-0.05399999999999999,-0.084,-0.059,42.7,"36.8",,,,,,
202,678246,"Vargas, Miguel",202,100,0.17,0.085,0.206,0.255,0.2,0.255,0.203,8,47,89.7,25.8,2197,88.5,88.74,25,103,99,0.20000000000000284,6.36,109,152,121,145,301,318,290,"3.716","-3.716",,,50,35,6,1,0,1,13,26,2,4,2.35767,0.60731,0.44153,-0.03114,"91.0",171,40,8.571428571428571,6,5.68,0.03,0.21,2.24,0.2,3,"-1.83960396",0.239,0.336,"1.83960396",-0.033,-0.03899999999999998,-0.081,-0.055,24.3,"33.5",,,,,,
196,543829,"Strange-Gordon, Dee",196,100,0.305,0.051,0.353,0.356,0.288,0.213,0.22,18,59,82.6,-1,2231,89.8,89.69,20,116,80,-0.09999999999999432,6.27,110,147,98,146,279,309,298,"2.093","-2.093",,,59,51,16,1,1,0,8,13.6,0,0,2.21321,0.65388,0.39379,-0.39954,"89.6",123,17.647058823529413,0,0,5.74,-1.6,-0.19,2.38,0.305,0,"-1.067857143",0.22,0.268,"1.067857143",0.085,0.08499999999999999,0.088,0.075,17.2,"36.1",,,,,,
194,668663,"Barrera, Tres",194,100,0.18,0.02,0.265,0.2,0.187,0.187,0.167,9,50,80.5,19,2185,88.7,88.77,25,104,90,0.09999999999999432,6.37,110,152,120,149,302,317,288,"5.223","-5.223",,,53,35,8,1,0,0,16,30.2,2,3.8,2.34701,0.59819,0.28958,-0.07531,"89.3",126,14.285714285714285,0,0,5.99,0.54,0.09,2.19,0.212,0,"-2.692268041",0.199,0.214,"2.692268041",0.013,0.012999999999999984,-0.014,0,24,"41.3",,,,,,
190,676475,"Burleson, Alec",190,100,0.188,0.083,0.211,0.271,0.245,0.325,0.251,9,48,90.1,3.3,2196,87.8,87.76,25,97,93,0,6.29,113,155,120,151,298,322,306,"2.057","-2.057",,,53,39,7,1,0,1,9,17,5,9.4,2.52658,0.52142,0.36684,-0.38368,"92.2",148,48.717948717948715,10.256410256410255,7.547169811320755,5.92,-1.28,-0.25,2.3,0.264,4,"-1.082631579",0.322,0.419,"1.082631579",-0.063,-0.057999999999999996,-0.148,-0.08,25.8,"41.1",,,,,,
185,606019,"Quiroz, Esteban",185,100,0.275,0,0.355,0.275,0.303,0.29,0.226,11,40,78.1,8.9,2299,90.7,90.86,18,80,105,0.20000000000000284,6.46,110,149,109,148,285,315,292,"1.235","-1.235",,,47,32,11,0,0,0,9,19.1,4,8.5,2.16103,0.66554,0.53103,-0.37643,"89.9",128,28.125,3.125,2.127659574468085,5.61,-1.19,-0.25,2.26,0.37,1,"-0.667567568",0.327,0.297,"0.667567568",0.049,0.04299999999999998,-0.022,0.013,22.5,"31.5",,,,,,
185,570560,"Sánchez, Yolmer",185,100,0.108,0,0.167,0.108,0.166,0.204,0.135,4,37,79.9,12.8,2283,90.1,90.03,20,85,100,-0.09999999999999432,6.24,105,147,107,150,275,317,300,"3.866","-3.866",,,44,26,4,0,0,0,13,29.5,5,11.4,1.97881,0.86914,0.45886,-0.45886,"89.5",159,16,0,0,5.81,-1.04,-0.1,2.43,0.214,0,"-2.08972973",0.24,0.179,"2.08972973",-0.027,-0.025999999999999995,-0.071,-0.038,23.5,"40.3",,,,,,
183,668901,"Vientos, Mark",183,100,0.167,0.111,0.217,0.278,0.252,0.28,0.187,6,36,93.3,13,2228,87.9,87.77,27,91,92,-0.10000000000000853,6.31,109,152,121,148,307,324,295,"1.983","-1.983",,,41,24,4,1,0,1,12,29.3,5,12.2,2.37437,0.63432,0.20656,-0.12546,"92.3",143,45.83333333333333,8.333333333333332,4.878048780487805,5.75,0.64,0.22,2.3,0.268,2,"-1.083606557",0.286,0.329,"1.083606557",-0.02,-0.01799999999999996,-0.051,-0.028,29.7,"37.8",,,,,,
181,608596,"Murphy, Tom",181,100,0.303,0.152,0.474,0.455,0.397,0.42,0.29,10,33,94.3,13.4,2229,88.5,88.33,27,81,100,-0.20000000000000284,6.24,106,152,119,145,296,321,292,"-3.773","3.773",,,42,20,7,2,0,1,13,31,8,19,2.31934,0.64402,0.31387,0.04481,"92.6",159,60,20,9.523809523809524,5.75,-0.59,0.16,2.11,0.439,4,"2.084530387",0.429,0.536,"-2.084530387",0.013,0.010000000000000009,-0.081,-0.023,33.3,"35.9",,,,,,
178,624513,"Nuñez, Dom",178,100,0.121,0.03,0.16,0.152,0.196,0.245,0.156,4,33,85.3,15.8,2165,87.7,88.06,14,68,110,0.3999999999999915,6.4,114,159,138,145,296,327,303,"4.401","-4.401",,,41,25,3,1,0,0,10,24.4,6,14.6,2.50197,0.50233,0.35309,-0.32758,"90.1",164,32,4,2.4390243902439024,5.77,-1.52,-0.29,2.28,0.244,1,"-2.47247191",0.279,0.243,"2.47247191",-0.035,-0.03500000000000003,-0.091,-0.049,20.6,"38.4",,,,,,
177,607461,"Beaty, Matt",177,100,0.093,0.07,0.114,0.163,0.158,0.243,0.199,4,43,83.6,10.5,2203,89.5,89.41,12,75,102,-0.09999999999999432,6.31,115,151,126,147,286,319,298,"6.987","-6.987",,,47,35,2,1,1,0,8,17,2,4.3,2.13045,0.7687,0.48797,-0.51316,"91.5",137,31.428571428571427,0,0,5.76,-1.45,-0.12,2.22,0.17,0,"-3.947457627",0.267,0.257,"3.947457627",-0.106,-0.097,-0.094,-0.085,16,"40.5",,,,,,
176,595284,"Knapp, Andrew",176,100,0.128,0.026,0.179,0.154,0.195,0.254,0.185,5,39,84.6,17.1,2134,88.1,88.07,25,89,87,0,6.28,117,154,120,152,288,315,293,"4.325","-4.325",,,46,28,4,1,0,0,12,26.1,5,10.9,2.32682,0.7125,0.52511,-0.52511,"90.2",149,25,0,0,5.84,-1.63,-0.12,2.44,0.239,0,"-2.457386364",0.293,0.247,"2.457386364",-0.057,-0.05399999999999999,-0.093,-0.059,28.1,"36.8",,,,,,
176,570481,"González, Erik",176,100,0.189,0.027,0.28,0.216,0.227,0.263,0.224,7,37,82.1,-0.4,2271,89.3,89.32,30,96,80,0,6.36,109,152,118,145,306,316,286,"3.684","-3.684",,,41,25,6,1,0,0,12,29.3,4,9.8,2.19727,0.71761,0.31314,0.11749,"89.8",137,20,0,0,5.96,-0.84,0.1,2.37,0.268,0,"-2.093181818",0.3,0.268,"2.093181818",-0.035,-0.03199999999999997,-0.052,-0.036,31.3,"42.6",,,,,,
174,669023,"Downs, Jeter",174,100,0.154,0.103,0.278,0.256,0.184,0.153,0.137,6,39,82.9,19.1,2244,90,90.28,40,96,78,0.29999999999999716,6.47,104,151,116,146,289,321,290,"4.88","-4.88",,,41,19,4,1,0,1,21,51.2,1,2.4,2.18897,0.66734,0.37157,-0.04122,"89.7",163,21.052631578947366,0,0,5.87,-0.61,0.22,2.17,0.171,0,"-2.804597701",0.158,0.181,"2.804597701",0.017,0.013000000000000012,0.075,0.031,41.7,"39.7",,,,,,
174,595956,"Gallagher, Cam",174,100,0.214,0.119,0.31,0.333,0.265,0.22,0.187,9,42,80.6,14.8,2186,89.9,89.72,19,85,89,-0.20000000000000284,6.18,107,154,119,147,302,321,292,"0.679","-0.679",,,47,31,4,5,0,0,13,27.7,3,6.4,2.03598,0.81655,0.45489,-0.1681,"90.4",149,25.806451612903224,0,0,6.04,0.02,0.26,2.42,0.267,0,"-0.390229885",0.241,0.242,"0.390229885",0.027,0.026000000000000023,0.091,0.045,22.4,"43.7",,,,,,
168,621446,"Brinson, Lewis",168,100,0.167,0.306,0.158,0.472,0.289,0.264,0.181,6,36,83.8,9,2277,85.7,85.54,28,80,88,-0.20000000000000284,6.1,105,154,114,145,305,320,288,"0.87","-0.87",,,39,23,1,2,0,3,14,35.9,2,5.1,2.71238,0.42952,0.23357,-0.24976,"92.0",141,34.78260869565217,13.043478260869565,7.6923076923076925,5.88,1.24,0.05,2.21,0.211,3,"-0.517857143",0.224,0.38,"0.517857143",-0.014,-0.013000000000000012,0.092,0.025,35,"38.2",,,,,,
168,595453,"Wallach, Chad",168,100,0.143,0.114,0.16,0.257,0.224,0.332,0.243,5,35,87,17.7,2226,87.6,87.17,24,80,88,-0.3999999999999915,6.12,107,151,117,147,301,320,289,"3.12","-3.12",,,40,27,3,1,0,1,9,22.5,4,10,2.48018,0.56319,0.35916,0.00731,"91.2",153,38.46153846153847,7.6923076923076925,5,5.89,-0.29,0.21,2.27,0.231,2,"-1.857142857",0.321,0.438,"1.857142857",-0.1,-0.09,-0.181,-0.108,30,"39.1",,,,,,
168,640449,"Frazier, Clint",168,100,0.216,0.081,0.308,0.297,0.305,0.3,0.203,8,37,83.3,16.5,2165,87.5,88.05,19,69,99,0.5,6.51,107,150,119,143,303,326,296,"0.276","-0.276",,,45,26,5,3,0,0,11,24.4,7,15.6,2.4222,0.58071,0.2975,-0.15286,"91.2",133,30.76923076923077,3.8461538461538463,2.2222222222222223,5.89,0.5,0.05,2.33,0.356,1,"-0.164285714",0.345,0.292,"0.164285714",0.013,0.01100000000000001,0.005,0.005,27.5,"41.5",,,,,,
167,592144,"Bernard, Wynton",167,100,0.286,0.024,0.353,0.31,0.262,0.226,0.236,12,42,84.6,-6.4,2239,89.1,89.62,23,92,75,0.5,6.36,109,152,110,147,305,326,297,"1.396","-1.396",,,42,34,11,1,0,0,8,19,0,0,2.42731,0.4703,0.34569,-0.05419,"90.7",120,26.47058823529412,0,0,5.69,-0.59,0.35,2.26,0.286,0,"-0.835928144",0.236,0.279,"0.835928144",0.05,0.04999999999999999,0.031,0.036,25,"36.2",,,,,,
166,641796,"Locastro, Tim",166,100,0.186,0.163,0.176,0.349,0.259,0.316,0.253,8,43,86.5,11.8,2224,89.1,89.2,22,92,74,0.10000000000000853,6.35,105,151,106,146,301,321,288,"0.524","-0.524",,,46,36,5,1,0,2,7,15.2,2,4.3,2.0841,0.85855,0.43163,-0.17837,"90.8",164,25.71428571428571,5.714285714285714,4.3478260869565215,5.93,0.03,0.23,2.41,0.239,2,"-0.315662651",0.303,0.416,"0.315662651",-0.067,-0.064,-0.067,-0.057,23.9,"41.0",,,,,,
162,672478,"Diaz, Jordan",162,100,0.265,0.061,0.31,0.327,0.275,0.229,0.208,13,49,86.9,-4.8,2265,88.4,88.36,21,103,59,0,6.26,109,151,116,148,300,320,287,"2.119","-2.119",,,51,42,10,3,0,0,7,13.7,2,3.9,2.38179,0.58043,0.41315,-0.1166,"90.3",115,30.952380952380953,0,0,5.67,-0.54,0.16,2.19,0.294,0,"-1.308024691",0.239,0.273,"1.308024691",0.057,0.05499999999999999,0.054,0.046,20.4,"34.1",,,,,,
161,669134,"Campusano, Luis",161,100,0.25,0.083,0.297,0.333,0.257,0.258,0.23,12,48,87.7,16.4,2384,88.8,88.66,32,101,60,-0.09999999999999432,6.3,111,151,120,146,299,322,290,"1.408","-1.408",,,50,38,10,1,0,1,11,22,1,2,2.30429,0.64727,0.22602,-0.01112,"91.6",137,36.84210526315789,5.263157894736842,4,5.54,-0.42,0.25,2.3,0.26,2,"-0.874534161",0.241,0.355,"0.874534161",0.02,0.019000000000000017,-0.022,-0.001,31.7,"34.8",,,,,,
160,672724,"Peraza, Oswald",160,100,0.306,0.122,0.359,0.429,0.371,0.343,0.276,15,49,81.6,5.4,2334,90.2,90.07,14,79,81,-0.10000000000000853,6.29,107,151,115,145,300,323,285,"-2.901","2.901",,,57,40,11,3,0,1,9,15.8,6,10.5,2.09238,0.75031,0.37633,0.04608,"90.8",116,30,5,3.508771929824561,5.75,-0.88,0.17,2.31,0.404,2,"1.813125",0.378,0.374,"-1.813125",0.03,0.026000000000000023,0.055,0.028,17.7,"38.6",,,,,,
160,660620,"Araúz, Jonathan",160,100,0.132,0.079,0.154,0.211,0.157,0.282,0.255,5,38,85.6,11.1,2232,89.2,89.18,18,71,89,0,6.3,107,149,105,151,287,320,296,"4.485","-4.485",,,41,28,4,0,0,1,12,29.3,1,2.4,2.29725,0.60799,0.29287,-0.29287,"92.2",148,35.714285714285715,7.142857142857142,4.878048780487805,5.89,-1.65,-0.07,2.24,0.15,2,"-2.803125",0.269,0.385,"2.803125",-0.123,-0.11900000000000002,-0.174,-0.125,25.4,"39.8",,,,,,
152,501659,"Almonte, Abraham",152,100,0.257,0.143,0.364,0.4,0.306,0.234,0.184,9,35,88.1,14.5,2245,88,87.73,16,59,93,-0.29999999999999716,6.25,112,153,110,152,285,319,299,"-0.071","0.071",,,37,23,6,2,0,1,12,32.4,1,2.7,2.55007,0.44507,0.44237,-0.44237,"92.4",165,30.434782608695656,4.3478260869565215,2.7027027027027026,5.7,-1.23,-0.13,2.23,0.297,1,"0.046710526",0.229,0.295,"-0.046710526",0.073,0.06799999999999998,0.105,0.072,27.1,"38.0",,,,,,
